# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
7418.2000 M132 765115 21 3514.2000 n86 n0 1 N n86->n68->n94->n87->n11->n62->n77->n64->n82->n88->n67->n84->n2->n255->n262->n265->n256->n258->n250->n266->n251->n0
7418.3000 M145 631105 12 3135.3000 n97 n0 7 N n97->n9->n101->n2->n255->n262->n265->n256->n258->n250->n266->n251->n0
7418.5000 M221 852618 18 890.5000 n91 n0 45 N n91->n80->n98->n9->n101->n66->n97->n79->n107->n2->n255->n262->n265->n256->n258->n250->n266->n251->n0
7418.7000 M155 762207 10 2838.7000 n101 n0 12 N n101->n2->n255->n262->n265->n256->n258->n250->n266->n251->n0
7418.8000 M225 529412 13 772.8000 n90 n0 47 N n90->n89->n69->n107->n2->n255->n262->n265->n256->n258->n250->n266->n251->n0
7418.9000 M229 645592 18 659.9000 n99 n0 49 N n99->n106->n62->n77->n64->n82->n88->n67->n84->n2->n255->n262->n265->n256->n258->n250->n266->n251->n0
7419.1000 M208 597966 22 1269.1000 n73 n0 38 N n73->n106->n62->n11->n87->n94->n102->n101->n66->n97->n63->n92->n107->n2->n255->n262->n265->n256->n258->n250->n266->n251->n0
7419.3000 M168 854957 14 2436.3000 n107 n0 19 N n107->n69->n76->n105->n101->n2->n255->n262->n265->n256->n258->n250->n266->n251->n0
7419.4000 M157 760115 11 2771.4000 n75 n0 13 N n75->n84->n2->n255->n262->n265->n256->n258->n250->n266->n251->n0
7419.6000 M226 819313 11 748.6000 n105 n0 47 N n105->n78->n2->n255->n262->n265->n256->n258->n250->n266->n251->n0
7419.7000 M177 736674 13 2172.7000 n69 n0 23 N n69->n76->n105->n101->n2->n255->n262->n265->n256->n258->n250->n266->n251->n0
7419.8000 M181 535256 13 2056.8000 n65 n0 25 N n65->n76->n105->n101->n2->n255->n262->n265->n256->n258->n250->n266->n251->n0
7419.9000 M162 739285 15 2623.9000 n73 n0 16 N n73->n107->n69->n76->n105->n101->n2->n255->n262->n265->n256->n258->n250->n266->n251->n0
8125.6000 M275 998186 13 4.6000 n78 n0 59 N n78->n2->n258->n253->n259->n240->n265->n262->n242->n244->n249->n252->n257->n0
8251.5000 M279 540400 14 12.5000 n61 n0 59 N n61->n78->n2->n264->n251->n253->n242->n244->n259->n262->n265->n243->n266->n238->n0
9019.5000 M278 649468 14 810.5000 n46 n0 46 N n46->n35->n54->n58->n31->n59->n23->n24->n49->n1->n251->n261->n247->n244->n0
9019.6000 M273 791670 12 954.6000 n54 n0 44 N n54->n58->n31->n59->n23->n24->n49->n1->n251->n261->n247->n244->n0
9019.7000 M276 520468 16 865.7000 n39 n0 45 N n39->n52->n46->n35->n54->n58->n31->n59->n23->n24->n49->n1->n251->n261->n247->n244->n0
9019.9000 M241 672652 19 1899.9000 n29 n0 28 N n29->n7->n46->n41->n6->n36->n39->n8->n43->n31->n59->n23->n24->n49->n1->n251->n261->n247->n244->n0
9020.1000 M263 747842 11 1250.1000 n56 n0 39 N n56->n7->n59->n23->n24->n49->n1->n251->n261->n247->n244->n0
9020.2000 M293 840270 7 371.2000 n42 n0 53 N n42->n49->n1->n251->n261->n247->n244->n0
9020.4000 M240 653769 11 1932.4000 n52 n0 27 N n52->n53->n26->n56->n24->n49->n1->n251->n261->n247->n244->n0
9020.6000 M252 859552 11 1574.6000 n60 n0 33 N n60->n32->n59->n23->n24->n49->n1->n251->n261->n247->n244->n0
9020.7000 M239 695679 7 1957.7000 n24 n0 27 N n24->n49->n1->n251->n261->n247->n244->n0
9063.9000 M228 664849 15 2329.9000 n206 n0 21 N n206->n233->n195->n208->n33->n44->n27->n29->n1->n262->n243->n253->n261->n257->n238->n0
9064.1000 M274 623463 9 971.1000 n27 n0 43 N n27->n29->n1->n262->n243->n253->n261->n257->n238->n0
9064.2000 M270 714974 19 1092.2000 n212 n0 41 N n212->n216->n201->n228->n215->n202->n233->n52->n59->n49->n1->n259->n262->n243->n241->n253->n261->n257->n238->n0
9064.3000 M203 825456 21 3062.3000 n196 n0 8 N n196->n229->n192->n204->n236->n211->n231->n200->n212->n208->n33->n44->n27->n29->n1->n262->n243->n253->n261->n257->n238->n0
9064.5000 M265 977750 25 1242.5000 n203 n0 39 N n203->n231->n211->n224->n197->n210->n21->n192->n209->n188->n215->n202->n233->n52->n59->n49->n1->n259->n262->n243->n241->n253->n261->n257->n238->n0
9064.7000 M243 510860 21 1884.7000 n196 n0 28 N n196->n229->n192->n204->n236->n211->n231->n200->n212->n208->n33->n44->n27->n29->n1->n262->n243->n253->n261->n257->n238->n0
9064.8000 M299 780316 17 249.8000 n46 n0 55 N n46->n35->n54->n58->n31->n59->n7->n56->n48->n29->n1->n262->n243->n253->n261->n257->n238->n0
9065.0000 M192 833643 18 3366.0000 n202 n0 3 N n202->n216->n193->n231->n200->n212->n208->n33->n44->n27->n29->n1->n262->n243->n253->n261->n257->n238->n0
9065.1000 M230 749534 16 2272.1000 n207 n0 22 N n207->n231->n200->n212->n208->n33->n44->n27->n29->n1->n262->n243->n253->n261->n257->n238->n0
9065.2000 M195 517519 25 3282.2000 n198 n0 5 N n198->n230->n232->n203->n196->n229->n192->n204->n236->n211->n231->n200->n212->n208->n33->n44->n27->n29->n1->n262->n243->n253->n261->n257->n238->n0
9065.4000 M303 708229 17 133.4000 n28 n0 57 N n28->n41->n34->n37->n53->n233->n52->n59->n49->n1->n259->n243->n241->n253->n261->n257->n238->n0
9065.6000 M245 917669 17 1826.6000 n188 n0 29 N n188->n215->n202->n233->n195->n208->n33->n44->n27->n29->n1->n262->n243->n253->n261->n257->n238->n0
9065.7000 M301 648818 13 194.7000 n31 n0 56 N n31->n59->n7->n56->n48->n29->n1->n262->n243->n253->n261->n257->n238->n0
9189.1000 M281 531861 12 886.1000 n194 n0 45 N n194->n229->n225->n195->n233->n52->n59->n49->n1->n248->n266->n264->n0
9189.2000 M283 722733 25 831.2000 n206 n0 46 N n206->n212->n216->n201->n228->n215->n188->n209->n196->n191->n224->n211->n218->n200->n232->n225->n195->n233->n52->n59->n49->n1->n248->n266->n264->n0
9189.3000 M288 814692 16 693.3000 n197 n0 48 N n197->n224->n211->n218->n200->n232->n225->n195->n233->n52->n59->n49->n1->n248->n266->n264->n0
