# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
7938.4000 M238 599405 21 905.4000 n120 n0 44 N n120->n3->n4->n239->n241->n259->n241->n239->n241->n239->n250->n263->n264->n260->n263->n254->n246->n255->n242->n244->n249->n0
8025.9000 M239 695679 19 962.9000 n24 n0 43 N n24->n6->n1->n241->n243->n248->n244->n248->n253->n238->n253->n246->n238->n266->n239->n255->n241->n248->n249->n0
8026.1000 M254 652026 16 522.1000 n125 n0 51 N n125->n3->n4->n245->n241->n239->n250->n239->n266->n247->n266->n239->n255->n241->n248->n249->n0
8286.1000 M259 785946 10 643.1000 n124 n0 49 N n124->n16->n3->n245->n266->n252->n239->n266->n238->n260->n0
8309.1000 M252 859552 6 863.1000 n60 n0 45 N n60->n1->n243->n238->n247->n266->n0
8309.2000 M228 664849 7 1575.2000 n206 n0 33 N n206->n22->n1->n243->n238->n247->n266->n0
8309.8000 M236 990219 15 1334.8000 n144 n0 37 N n144->n4->n239->n241->n239->n241->n239->n241->n239->n250->n239->n267->n1->n243->n239->n0
8310.0000 M263 747842 6 540.0000 n56 n0 50 N n56->n7->n6->n1->n243->n239->n0
8358.0000 M269 818605 8 415.0000 n175 n0 53 N n175->n4->n255->n254->n245->n263->n245->n243->n0
8358.1000 M258 559903 7 749.1000 n112 n0 47 N n112->n3->n254->n245->n263->n245->n243->n0
8358.2000 M211 692694 8 2119.2000 n176 n0 24 N n176->n129->n3->n254->n245->n263->n245->n243->n0
8358.4000 M246 948939 8 1092.4000 n167 n0 41 N n167->n4->n255->n254->n245->n263->n245->n243->n0
8528.0000 M221 852618 15 2000.0000 n91 n0 26 N n91->n63->n2->n251->n240->n251->n253->n251->n253->n238->n241->n258->n266->n239->n265->n0
8528.1000 M225 529412 14 1882.1000 n90 n0 28 N n90->n2->n258->n253->n251->n253->n258->n253->n238->n241->n258->n266->n239->n265->n0
8528.2000 M244 966809 13 1316.2000 n81 n0 38 N n81->n66->n2->n258->n242->n244->n253->n238->n241->n258->n266->n239->n265->n0
8528.3000 M247 555903 15 1232.3000 n62 n0 39 N n62->n11->n2->n258->n253->n251->n253->n258->n253->n238->n241->n258->n266->n239->n265->n0
8624.7000 M260 619460 15 950.7000 n98 n0 44 N n98->n2->n258->n240->n251->n253->n251->n253->n258->n253->n238->n257->n250->n259->n258->n0
8743.4000 M278 649468 11 534.4000 n46 n0 51 N n46->n6->n1->n252->n266->n239->n261->n251->n262->n250->n258->n0
8764.8000 M266 612093 17 912.8000 n120 n0 44 N n120->n3->n255->n248->n255->n251->n261->n255->n261->n251->n239->n261->n251->n262->n243->n247->n250->n0
8788.0000 M274 623463 8 695.0000 n27 n0 48 N n27->n1->n252->n261->n251->n247->n245->n261->n0
8788.2000 M226 819313 17 2117.2000 n105 n0 24 N n105->n2->n258->n253->n251->n253->n258->n253->n238->n252->n261->n251->n261->n251->n247->n245->n261->n0
8788.4000 M273 791670 8 723.4000 n54 n0 47 N n54->n1->n252->n261->n251->n247->n245->n261->n0
8788.6000 M286 868443 14 347.6000 n164 n0 54 N n164->n4->n255->n261->n252->n255->n238->n246->n267->n239->n251->n247->n245->n261->n0
8788.8000 M256 853856 22 1233.8000 n72 n0 39 N n72->n2->n251->n253->n251->n253->n258->n253->n238->n241->n258->n266->n239->n266->n239->n261->n251->n262->n243->n247->n245->n261->n0
8797.0000 M276 520468 8 643.0000 n39 n0 49 N n39->n6->n1->n252->n261->n251->n247->n250->n0
8931.7000 M272 614868 17 896.7000 n160 n0 45 N n160->n4->n256->n3->n249->n264->n238->n1->n254->n263->n245->n263->n242->n244->n238->n244->n261->n0
8980.9000 M275 998186 18 859.9000 n78 n0 45 N n78->n11->n2->n242->n244->n242->n244->n252->n242->n249->n264->n244->n249->n264->n258->n259->n264->n244->n0
9068.6000 M237 884992 7 2066.6000 n146 n0 25 N n146->n4->n253->n261->n247->n257->n238->n0
9120.2000 M289 639864 8 595.2000 n119 n0 50 N n119->n3->n241->n253->n261->n253->n244->n238->n0
9126.6000 M292 597992 8 504.6000 n119 n0 51 N n119->n3->n241->n253->n261->n253->n244->n238->n0
9144.2000 M264 763073 11 1347.2000 n180 n0 37 N n180->n4->n255->n263->n248->n3->n241->n253->n261->n253->n240->n0
9160.7000 M271 542830 9 1158.7000 n152 n0 40 N n152->n4->n256->n3->n241->n253->n261->n253->n238->n0
9186.0000 M253 796075 11 1710.0000 n167 n0 31 N n167->n4->n256->n3->n241->n253->n261->n253->n244->n240->n238->n0
9219.0000 M280 938911 12 950.0000 n114 n0 44 N n114->n3->n249->n264->n238->n1->n259->n250->n243->n256->n266->n264->n0
9219.2000 M261 858391 14 1512.2000 n181 n0 34 N n181->n4->n240->n243->n262->n241->n265->n258->n265->n262->n243->n256->n266->n264->n0
9219.4000 M250 698634 19 1834.4000 n142 n0 29 N n142->n4->n255->n263->n248->n3->n249->n264->n238->n1->n254->n263->n245->n243->n239->n243->n256->n266->n264->n0
9219.5000 M268 573962 26 1304.5000 n65 n0 38 N n65->n66->n2->n242->n244->n242->n244->n252->n242->n249->n264->n244->n249->n1->n249->n254->n248->n256->n249->n256->n258->n248->n243->n256->n266->n264->n0
9219.7000 M249 804101 27 1864.7000 n98 n0 28 N n98->n2->n251->n240->n251->n253->n251->n253->n238->n252->n255->n238->n246->n241->n3->n241->n253->n241->n254->n249->n1->n259->n250->n243->n256->n266->n264->n0
9220.0000 M232 650058 18 2361.0000 n151 n0 20 N n151->n4->n256->n3->n249->n264->n238->n1->n249->n254->n263->n239->n243->n239->n243->n256->n266->n253->n0
9220.1000 M262 711007 11 1483.1000 n147 n0 35 N n147->n4->n262->n243->n239->n243->n239->n248->n256->n266->n253->n0
9256.2000 M197 761202 15 3421.2000 n184 n0 2 N n184->n150->n4->n240->n243->n262->n241->n265->n258->n265->n262->n243->n256->n248->n266->n0
9256.4000 M293 840270 10 607.4000 n42 n0 49 N n42->n6->n1->n245->n262->n243->n248->n256->n248->n266->n0
9256.6000 M299 780316 5 441.6000 n46 n0 52 N n46->n6->n1->n248->n266->n0
9314.0000 M267 865488 21 1433.0000 n66 n0 36 N n66->n2->n251->n253->n251->n253->n258->n253->n238->n4->n240->n243->n262->n3->n241->n253->n261->n241->n238->n264->n248->n0
9471.2000 M298 669428 9 681.2000 n176 n0 48 N n176->n4->n239->n257->n242->n239->n242->n248->n256->n0
9585.2000 M305 936793 9 597.2000 n114 n0 50 N n114->n16->n3->n4->n245->n248->n239->n241->n242->n0
9585.4000 M282 794881 22 1257.4000 n90 n0 39 N n90->n2->n242->n244->n242->n244->n252->n239->n253->n266->n253->n239->n266->n265->n239->n266->n4->n245->n248->n239->n241->n242->n0
9616.4000 M303 708229 8 684.4000 n28 n0 48 N n28->n8->n1->n238->n267->n246->n239->n260->n0
9616.5000 M287 830636 20 1148.5000 n66 n0 40 N n66->n2->n252->n255->n258->n249->n246->n252->n251->n255->n265->n243->n267->n261->n253->n266->n267->n246->n239->n260->n0
9640.3000 M248 624175 13 2317.3000 n178 n0 21 N n178->n4->n256->n3->n249->n264->n238->n1->n238->n267->n246->n239->n260->n0
9640.4000 M301 648818 8 769.4000 n31 n0 47 N n31->n6->n1->n266->n267->n246->n239->n260->n0
9847.2000 M297 724579 23 1084.2000 n66 n0 41 N n66->n2->n254->n262->n251->n254->n240->n254->n259->n244->n258->n253->n243->n253->n249->n264->n251->n254->n262->n241->n258->n238->n267->n0
9860.2000 M255 677609 11 2330.2000 n144 n0 21 N n144->n4->n238->n1->n241->n258->n262->n242->n239->n267->n255->n0
9894.5000 M295 926344 7 1190.5000 n145 n0 40 N n145->n4->n238->n1->n241->n258->n238->n0
9909.1000 M294 682912 11 1235.1000 n155 n0 39 N n155->n3->n4->n238->n1->n241->n258->n238->n258->n262->n238->n0
9927.5000 M291 997788 10 1338.5000 n176 n0 37 N n176->n4->n238->n1->n238->n239->n263->n258->n262->n263->n0
10087.3000 M279 540400 25 1848.3000 n61 n0 29 N n61->n2->n254->n262->n249->n254->n249->n251->n262->n254->n265->n262->n253->n258->n254->n262->n264->n249->n246->n239->n261->n245->n267->n251->n262->n0
10133.8000 M304 707088 21 1171.8000 n73 n0 40 N n73->n2->n258->n262->n249->n259->n244->n258->n253->n243->n253->n251->n249->n251->n249->n239->n261->n258->n252->n266->n261->n0
10134.0000 M284 563112 18 1746.0000 n63 n0 30 N n63->n2->n254->n262->n254->n265->n249->n259->n244->n258->n254->n262->n264->n249->n239->n261->n251->n261->n0
10134.2000 M296 798056 21 1397.2000 n108 n0 36 N n108->n82->n2->n258->n262->n249->n259->n244->n258->n253->n243->n253->n249->n264->n249->n239->n261->n258->n252->n266->n261->n0
10134.4000 M251 940773 21 2721.4000 n108 n0 14 N n108->n82->n2->n258->n262->n249->n251->n240->n244->n240->n244->n240->n264->n265->n249->n239->n261->n257->n252->n266->n261->n0
10285.2000 M302 899280 12 1383.2000 n82 n0 36 N n82->n2->n253->n243->n253->n260->n247->n259->n255->n240->n250->n265->n0
10285.3000 M300 796314 14 1442.3000 n80 n0 35 N n80->n63->n2->n253->n243->n253->n243->n254->n246->n259->n255->n240->n250->n265->n0
