# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
1314.3000 M43 596711 14 33.3000 n106 n0 59 N n106->n2->n252->n262->n267->n264->n242->n266->n5->n238->n1->n245->n241->n248->n0
1316.2000 M44 568074 5 3.2000 n36 n0 59 N n36->n1->n251->n241->n248->n0
1385.5000 M45 506581 11 40.5000 n133 n0 59 N n133->n136->n123->n3->n253->n4->n254->n5->n238->n239->n250->n0
1414.5000 M47 734776 8 3.5000 n210 n0 59 N n210->n218->n216->n5->n261->n238->n239->n250->n0
1587.4000 M48 884863 13 150.4000 n63 n0 57 N n63->n2->n243->n265->n264->n246->n252->n267->n257->n242->n253->n251->n247->n0
1587.6000 M52 891919 14 27.6000 n34 n0 59 N n34->n25->n31->n1->n254->n5->n245->n252->n267->n257->n242->n253->n251->n247->n0
1587.8000 M46 636051 11 209.8000 n61 n0 56 N n61->n2->n243->n249->n252->n267->n257->n242->n253->n251->n247->n0
1593.3000 M53 883685 6 7.3000 n203 n0 59 N n203->n209->n5->n263->n250->n247->n0
1652.0000 M55 928171 8 6.0000 n203 n0 59 N n203->n209->n5->n263->n250->n241->n247->n239->n0
1660.5000 M50 976458 11 162.5000 n83 n0 57 N n83->n87->n2->n243->n254->n5->n263->n250->n241->n247->n239->n0
1660.7000 M49 955987 10 195.7000 n88 n0 56 N n88->n2->n243->n254->n5->n263->n250->n241->n247->n239->n0
1660.9000 M51 797770 11 132.9000 n84 n0 57 N n84->n2->n264->n243->n254->n5->n263->n250->n241->n247->n239->n0
1709.9000 M56 782957 16 32.9000 n168 n0 59 N n168->n161->n175->n180->n150->n4->n245->n267->n254->n243->n263->n250->n258->n260->n242->n259->n0
1743.1000 M58 837610 14 4.1000 n115 n0 59 N n115->n116->n117->n3->n248->n267->n243->n255->n244->n251->n258->n247->n239->n266->n0
1805.3000 M54 953264 10 188.3000 n93 n0 56 N n93->n2->n264->n249->n255->n244->n246->n262->n261->n253->n0
1805.4000 M59 562758 12 36.4000 n174 n0 59 N n174->n170->n143->n4->n254->n267->n243->n250->n241->n262->n261->n253->n0
1816.1000 M60 999278 23 15.1000 n123 n0 59 N n123->n137->n126->n117->n3->n245->n4->n170->n185->n184->n158->n154->n178->n217->n224->n216->n5->n238->n260->n239->n262->n261->n253->n0
1856.4000 M62 964734 8 4.4000 n22 n0 59 N n22->n54->n50->n1->n246->n256->n261->n242->n0
1937.5000 M63 570569 10 56.5000 n174 n0 59 N n174->n154->n145->n179->n4->n238->n260->n239->n246->n256->n0
1973.2000 M66 828271 11 5.2000 n170 n0 59 N n170->n143->n179->n19->n4->n238->n260->n1->n243->n246->n256->n0
2001.4000 M67 935199 7 4.4000 n58 n0 59 N n58->n46->n1->n255->n243->n246->n256->n0
2026.1000 M68 860233 8 4.1000 n214 n0 59 N n214->n202->n5->n250->n267->n255->n243->n246->n0
2103.5000 M69 549614 10 49.5000 n131 n0 59 N n131->n129->n121->n114->n113->n4->n245->n247->n267->n255->n0
2177.5000 M73 567791 11 4.5000 n157 n0 59 N n157->n181->n4->n261->n5->n266->n1->n264->n238->n247->n265->n0
2792.6000 M71 990133 13 675.6000 n88 n0 48 N n88->n2->n253->n259->n251->n252->n243->n267->n254->n253->n251->n239->n241->n0
2792.7000 M65 590287 13 855.7000 n78 n0 45 N n78->n2->n253->n259->n251->n252->n243->n267->n243->n253->n251->n239->n241->n0
2792.9000 M64 946950 13 884.9000 n66 n0 45 N n66->n87->n2->n253->n251->n252->n243->n267->n243->n253->n251->n239->n241->n0
2793.0000 M57 601479 12 1086.0000 n102 n0 41 N n102->n93->n2->n242->n240->n253->n251->n243->n253->n251->n239->n241->n0
2793.1000 M61 874679 13 967.1000 n96 n0 43 N n96->n103->n2->n253->n251->n252->n243->n267->n243->n253->n251->n239->n241->n0
3156.8000 M79 579028 7 803.8000 n47 n0 46 N n47->n8->n1->n238->n257->n260->n261->n0
3487.9000 M103 798087 7 423.9000 n46 n0 52 N n46->n42->n1->n262->n238->n245->n253->n0
3786.5000 M122 975987 11 185.5000 n162 n0 56 N n162->n184->n168->n19->n165->n4->n238->n255->n253->n266->n267->n0
3845.6000 M114 826370 9 466.6000 n178 n0 52 N n178->n165->n4->n254->n245->n1->n255->n252->n266->n0
3851.3000 M130 536904 5 9.3000 n32 n0 59 N n32->n1->n255->n247->n266->n0
3883.2000 M126 512443 12 159.2000 n93 n0 57 N n93->n63->n2->n251->n246->n264->n243->n239->n245->n1->n255->n252->n0
3899.6000 M116 868464 16 464.6000 n175 n0 52 N n175->n182->n186->n179->n118->n128->n3->n241->n259->n239->n243->n249->n1->n255->n247->n252->n0
3914.0000 M127 506002 8 160.0000 n150 n0 57 N n150->n19->n4->n254->n1->n238->n255->n247->n0
3914.1000 M125 870651 16 223.1000 n205 n0 56 N n205->n202->n188->n216->n193->n215->n234->n147->n157->n19->n4->n254->n1->n238->n255->n247->n0
3981.9000 M124 729639 15 320.9000 n92 n0 54 N n92->n88->n94->n81->n104->n87->n2->n248->n246->n260->n258->n254->n249->n238->n244->n0
4053.5000 M129 860878 17 242.5000 n189 n0 55 N n189->n232->n237->n235->n236->n234->n147->n157->n19->n4->n239->n264->n251->n243->n256->n249->n238->n0
4053.6000 M132 765115 17 149.6000 n86 n0 57 N n86->n96->n88->n2->n248->n265->n260->n246->n251->n253->n251->n239->n251->n243->n256->n249->n238->n0
4093.4000 M134 856159 12 125.4000 n131 n0 57 N n131->n129->n15->n3->n245->n261->n254->n262->n264->n258->n263->n241->n0
4146.3000 M128 724055 19 360.3000 n190 n0 53 N n190->n235->n236->n234->n149->n159->n177->n169->n173->n122->n15->n3->n245->n254->n262->n267->n264->n258->n243->n0
4156.9000 M133 591759 11 222.9000 n185 n0 56 N n185->n174->n146->n154->n4->n261->n240->n246->n264->n258->n243->n0
4206.4000 M94 993756 24 1412.4000 n212 n0 36 N n212->n229->n189->n190->n207->n196->n194->n192->n193->n236->n215->n234->n147->n234->n154->n178->n157->n4->n240->n246->n251->n252->n255->n249->n0
4237.0000 M137 631418 14 182.0000 n128 n0 56 N n128->n135->n18->n117->n118->n179->n4->n240->n261->n246->n265->n238->n249->n243->n0
4266.3000 M136 783655 12 238.3000 n139 n0 56 N n139->n124->n118->n179->n4->n245->n257->n250->n255->n241->n264->n258->n0
4310.0000 M144 663690 11 55.0000 n139 n0 59 N n139->n124->n132->n141->n172->n4->n245->n252->n257->n243->n258->n0
4323.1000 M146 505487 12 9.1000 n128 n0 59 N n128->n141->n155->n3->n256->n267->n247->n244->n238->n249->n243->n258->n0
4380.2000 M138 939621 17 300.2000 n204 n0 54 N n204->n188->n192->n197->n236->n234->n149->n159->n173->n169->n4->n256->n240->n243->n258->n257->n251->n0
4389.2000 M143 731013 15 159.2000 n194 n0 57 N n194->n223->n210->n209->n198->n236->n234->n157->n4->n245->n254->n243->n258->n250->n251->n0
4446.4000 M135 787682 24 447.4000 n188 n0 52 N n188->n216->n218->n192->n189->n197->n236->n234->n149->n159->n183->n161->n4->n255->n252->n247->n267->n241->n248->n258->n263->n240->n265->n264->n0
4446.9000 M149 586647 12 44.9000 n124 n0 59 N n124->n123->n3->n255->n252->n247->n249->n248->n258->n263->n254->n251->n0
4520.4000 M147 807429 15 178.4000 n86 n0 57 N n86->n96->n72->n84->n2->n242->n259->n244->n259->n260->n259->n241->n248->n264->n254->n0
4520.6000 M145 631105 11 237.6000 n97 n0 56 N n97->n2->n259->n244->n259->n260->n259->n241->n248->n264->n254->n0
4539.3000 M150 719739 11 107.3000 n133 n0 58 N n133->n137->n117->n3->n245->n252->n241->n258->n248->n264->n240->n0
4560.2000 M151 736319 19 98.2000 n215 n0 58 N n215->n211->n236->n234->n149->n159->n181->n4->n245->n255->n243->n238->n249->n252->n1->n264->n239->n250->n257->n0
4621.4000 M152 938468 21 133.4000 n204 n0 57 N n204->n213->n236->n234->n149->n159->n177->n153->n110->n166->n126->n14->n3->n255->n243->n238->n1->n251->n250->n257->n254->n0
4636.0000 M153 761960 16 121.0000 n193 n0 57 N n193->n209->n236->n234->n149->n173->n169->n4->n255->n259->n243->n264->n251->n250->n257->n254->n0
4708.8000 M158 552730 8 26.8000 n119 n0 59 N n119->n16->n3->n265->n266->n261->n257->n248->n0
4743.5000 M160 681657 13 7.5000 n145 n0 59 N n145->n172->n141->n3->n265->n249->n255->n239->n250->n243->n238->n247->n248->n0
4897.6000 M165 526052 12 13.6000 n133 n0 59 N n133->n136->n3->n241->n265->n255->n254->n1->n240->n266->n259->n238->n0
5038.3000 M167 949317 17 89.3000 n100 n0 58 N n100->n65->n66->n97->n101->n2->n252->n267->n254->n249->n244->n240->n1->n260->n238->n245->n259->n0
5038.5000 M155 762207 14 458.5000 n101 n0 52 N n101->n2->n252->n264->n244->n251->n255->n254->n246->n1->n260->n238->n245->n259->n0
5038.7000 M162 739285 16 242.7000 n73 n0 55 N n73->n70->n97->n2->n252->n264->n244->n251->n255->n254->n246->n1->n260->n238->n245->n259->n0
5038.9000 M169 798916 14 25.9000 n69 n0 59 N n69->n78->n2->n252->n267->n254->n249->n244->n240->n1->n260->n238->n245->n259->n0
5039.1000 M168 854957 15 56.1000 n107 n0 59 N n107->n101->n2->n252->n256->n267->n254->n249->n244->n240->n1->n260->n238->n245->n259->n0
5039.2000 M166 827967 16 122.2000 n114 n0 57 N n114->n121->n137->n16->n141->n172->n4->n239->n241->n265->n242->n1->n260->n238->n245->n259->n0
5039.4000 M161 796114 15 269.4000 n70 n0 55 N n70->n97->n2->n252->n264->n244->n251->n255->n254->n246->n1->n260->n238->n245->n259->n0
5039.5000 M157 760115 15 391.5000 n75 n0 53 N n75->n82->n2->n252->n264->n244->n251->n255->n254->n246->n1->n260->n238->n245->n259->n0
5100.0000 M172 962878 11 4.0000 n169 n0 59 N n169->n172->n4->n246->n241->n263->n265->n247->n245->n259->n266->n0
5335.9000 M175 818459 13 146.9000 n100 n0 57 N n100->n65->n104->n85->n2->n255->n258->n252->n264->n256->n261->n263->n244->n0
5336.0000 M179 815625 16 27.0000 n107 n0 59 N n107->n101->n2->n254->n249->n240->n251->n258->n265->n245->n263->n250->n242->n241->n253->n244->n0
5336.2000 M178 988860 18 58.2000 n86 n0 59 N n86->n96->n61->n67->n2->n254->n249->n240->n251->n258->n265->n245->n263->n250->n242->n241->n253->n244->n0
5336.3000 M177 736674 16 89.3000 n69 n0 58 N n69->n78->n2->n254->n255->n251->n258->n252->n243->n267->n257->n246->n242->n253->n262->n244->n0
5413.3000 M174 537933 15 253.3000 n215 n0 55 N n215->n236->n234->n149->n173->n148->n182->n4->n239->n259->n266->n256->n242->n241->n253->n0
5470.5000 M181 535256 19 107.5000 n65 n0 58 N n65->n104->n85->n2->n248->n243->n265->n260->n264->n267->n261->n252->n245->n4->n239->n263->n247->n256->n244->n0
5520.3000 M186 569757 9 2.3000 n132 n0 59 N n132->n136->n3->n262->n257->n239->n263->n244->n253->n0
5635.9000 M190 636985 7 1.9000 n137 n0 59 N n137->n18->n3->n252->n250->n257->n238->n0
5678.4000 M191 797020 10 11.4000 n111 n0 59 N n111->n135->n155->n3->n252->n262->n1->n251->n257->n238->n0
5739.7000 M193 508399 13 12.7000 n185 n0 59 N n185->n162->n176->n164->n20->n4->n254->n261->n267->n247->n242->n251->n239->n0
5745.3000 M189 984866 15 143.3000 n68 n0 57 N n68->n94->n67->n2->n248->n240->n262->n253->n241->n1->n267->n247->n256->n249->n258->n0
5838.5000 M197 761202 12 3.5000 n184 n0 59 N n184->n176->n164->n20->n4->n254->n241->n1->n242->n267->n263->n257->n0
5922.9000 M200 968739 13 4.9000 n138 n0 59 N n138->n115->n3->n247->n241->n243->n246->n265->n248->n1->n238->n252->n267->n0
6180.6000 M209 624475 11 5.6000 n136 n0 59 N n136->n120->n16->n3->n238->n250->n260->n243->n261->n252->n246->n0
6305.2000 M207 976697 13 182.2000 n73 n0 56 N n73->n70->n97->n2->n258->n262->n242->n253->n251->n264->n260->n266->n245->n0
6305.3000 M212 530350 12 41.3000 n185 n0 59 N n185->n184->n146->n160->n4->n255->n250->n238->n264->n260->n266->n245->n0
6305.4000 M208 597966 13 155.4000 n73 n0 57 N n73->n70->n97->n2->n258->n262->n242->n253->n251->n264->n260->n266->n245->n0
6305.6000 M206 962621 10 214.6000 n78 n0 56 N n78->n70->n97->n2->n253->n251->n264->n260->n266->n245->n0
6305.8000 M211 692694 12 66.8000 n176 n0 58 N n176->n184->n146->n160->n4->n255->n250->n238->n264->n260->n266->n245->n0
6309.3000 M213 938354 11 14.3000 n124 n0 59 N n124->n17->n120->n3->n256->n250->n241->n1->n260->n266->n245->n0
6430.7000 M217 909966 12 12.7000 n120 n0 59 N n120->n16->n3->n249->n256->n239->n259->n262->n250->n238->n264->n260->n0
6719.0000 M221 852618 16 191.0000 n91 n0 56 N n91->n72->n63->n2->n242->n256->n258->n267->n255->n245->n249->n246->n1->n260->n264->n244->n0
6860.4000 M232 650058 8 1.4000 n151 n0 59 N n151->n4->n266->n245->n257->n259->n239->n241->n0
7007.5000 M237 884992 8 5.5000 n146 n0 59 N n146->n160->n4->n245->n266->n247->n258->n239->n0
7025.6000 M229 645592 16 266.6000 n99 n0 55 N n99->n73->n101->n2->n252->n256->n248->n254->n244->n264->n265->n251->n242->n241->n258->n239->n0
7025.7000 M225 529412 16 379.7000 n90 n0 53 N n90->n73->n101->n2->n252->n256->n248->n254->n244->n264->n265->n251->n242->n241->n258->n239->n0
7025.8000 M226 819313 15 354.8000 n105 n0 54 N n105->n83->n2->n252->n256->n248->n254->n244->n264->n265->n251->n242->n241->n258->n239->n0
7214.4000 M238 599405 9 181.4000 n120 n0 56 N n120->n16->n3->n262->n241->n1->n238->n251->n266->n0
7397.0000 M247 555903 13 101.0000 n62 n0 58 N n62->n83->n2->n254->n249->n255->n262->n265->n256->n258->n250->n266->n251->n0
7397.2000 M244 966809 12 185.2000 n81 n0 56 N n81->n104->n85->n2->n255->n262->n265->n256->n258->n250->n266->n251->n0
7441.1000 M249 804101 16 86.1000 n98 n0 58 N n98->n70->n83->n2->n264->n246->n243->n248->n249->n262->n265->n259->n258->n250->n247->n251->n0
7441.3000 M251 940773 15 28.3000 n108 n0 59 N n108->n72->n2->n264->n246->n243->n248->n249->n262->n265->n259->n258->n250->n247->n251->n0
7510.9000 M254 652026 12 6.9000 n125 n0 59 N n125->n134->n3->n241->n239->n267->n259->n245->n266->n247->n238->n261->n0
7646.0000 M259 785946 10 3.0000 n124 n0 59 N n124->n155->n3->n254->n259->n257->n252->n261->n255->n240->n0
7708.8000 M260 619460 13 34.8000 n98 n0 59 N n98->n70->n83->n2->n243->n265->n264->n260->n246->n253->n238->n244->n242->n0
7708.9000 M256 853856 12 153.9000 n72 n0 57 N n72->n75->n2->n243->n262->n264->n260->n246->n253->n251->n244->n242->n0
8036.5000 M272 614868 7 1.5000 n160 n0 59 N n160->n4->n255->n239->n247->n241->n267->n0
8126.5000 M267 865488 12 245.5000 n66 n0 55 N n66->n104->n107->n2->n259->n253->n262->n242->n1->n249->n252->n257->n0
8126.6000 M268 573962 10 211.6000 n65 n0 56 N n65->n107->n2->n259->n262->n242->n1->n249->n252->n257->n0
8196.7000 M275 998186 12 75.7000 n78 n0 58 N n78->n2->n258->n253->n259->n242->n262->n244->n243->n246->n267->n260->n0
8251.5000 M279 540400 13 12.5000 n61 n0 59 N n61->n2->n264->n251->n253->n242->n244->n259->n262->n265->n243->n266->n238->n0
8271.1000 M280 938911 8 2.1000 n114 n0 59 N n114->n3->n248->n256->n254->n263->n238->n260->n0
8502.2000 M284 563112 15 114.2000 n63 n0 58 N n63->n77->n61->n2->n264->n240->n248->n256->n249->n4->n238->n260->n258->n266->n245->n0
8502.4000 M282 794881 13 174.4000 n90 n0 57 N n90->n83->n2->n264->n240->n242->n244->n251->n255->n267->n258->n266->n245->n0
8630.5000 M287 830636 15 162.5000 n66 n0 57 N n66->n87->n2->n242->n244->n248->n256->n264->n240->n241->n246->n247->n265->n243->n258->n0
9002.9000 M297 724579 11 239.9000 n66 n0 56 N n66->n87->n2->n248->n254->n263->n245->n1->n251->n261->n247->n0
9003.1000 M305 936793 8 15.1000 n114 n0 59 N n114->n3->n241->n245->n1->n251->n261->n247->n0
9003.4000 M296 798056 13 266.4000 n108 n0 55 N n108->n98->n73->n83->n2->n248->n254->n263->n245->n1->n251->n261->n240->n0
9059.5000 M300 796314 17 216.5000 n80 n0 56 N n80->n73->n83->n2->n255->n260->n267->n246->n254->n249->n242->n262->n243->n253->n261->n257->n238->n0
9059.7000 M302 899280 17 157.7000 n82 n0 57 N n82->n103->n62->n2->n255->n260->n267->n246->n254->n249->n242->n262->n243->n253->n261->n257->n238->n0
9059.8000 M304 707088 16 97.8000 n73 n0 58 N n73->n83->n2->n255->n260->n267->n246->n254->n249->n242->n262->n243->n253->n261->n257->n238->n0
